OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
306570528,YOLO DIALYSIS,550005362,Parent Facility,1840 E Main St,Woodland,95776,57,Yolo,Not Applicable,,Open,2020-03-24,Clinic,Chronic Dialysis Clinic,38.67626000,-121.73653000
306570561,WINTERS HEALTHCARE CLINIC,030000787,Parent Facility,172 E Grant Ave,Winters,95694,57,Yolo,Not Applicable,,Open,2019-12-18,Clinic,Community Clinic,38.52614000,-121.96654000
306574003,PLANNED PARENTHOOD - WOODLAND,030000411,Parent Facility,520 Cottonwood St,Woodland,95695,57,Yolo,Not Applicable,,Open,1991-03-15,Clinic,Community Clinic,38.67493000,-121.79334000
306574006,"NORTHERN VALLEY INDIAN HEALTH, INC.",030000513,Parent Facility,175 W COURT ST,WOODLAND,95695,57,Yolo,Not Applicable,,Open,1993-12-15,Clinic,Community Clinic,38.67853070,-121.79232740
306574012,FRESENIUS MEDICAL CARE WOODLAND,110000474,Parent Facility,35 W Main St,Woodland,95695,57,Yolo,Not Applicable,,Open,1998-03-12,Clinic,Chronic Dialysis Clinic,38.67751000,-121.78514000
306574014,SALUD CLINIC,030000771,Parent Facility,500 Jefferson Blvd,W Sacramento,95605,57,Yolo,Not Applicable,,Open,2003-04-07,Clinic,Community Clinic,38.58810000,-121.52701000
306574019,WEST SACRAMENTO DIALYSIS CENTER,550000651,Parent Facility,3450 Industrial Blvd,West Sacramento,95691,57,Yolo,Not Applicable,,Open,2007-10-03,Clinic,Chronic Dialysis Clinic,38.57369000,-121.55986000
306574020,DAVIS COMMUNITY CLINIC,030000146,Parent Facility,2051 JOHN JONES RD,DAVIS,95616,57,Yolo,Not Applicable,,Open,2009-04-22,Clinic,Community Clinic,38.56387060,-121.76969760
306574021,HANSEN FAMILY HEALTH CENTER,550002588,Parent Facility,215 W Beamer St,Woodland,95695,57,Yolo,Not Applicable,,Open,2014-02-13,Clinic,Community Clinic,38.68484000,-121.79419000
306582254,AMPLA HEALTH LINDHURST MEDICAL & DENTAL,230000147,Parent Facility,4941 OLIVEHURST AVE,OLIVEHURST,95961,58,Yuba,Not Applicable,,Open,1979-05-28,Clinic,Community Clinic,39.09731430,-121.55107570
306584004,SUTTER NORTH BROWNSVILLE FAMILY PRACTICE CENTER,230000331,Parent Facility,16911 WILLOW GLEN RD,BROWNSVILLE,95919,58,Yuba,Not Applicable,,Open,2002-06-26,Clinic,Community Clinic,39.44701850,-121.28155890
306584006,MARYSVILLE DIALYSIS CENTER,110000524,Parent Facility,1015 8th St,Marysville,95901,58,Yuba,Not Applicable,,Open,2004-10-06,Clinic,Chronic Dialysis Clinic,39.14296000,-121.59853000
306584009,PEACH TREE CLINIC,550000005,Parent Facility,5730 Packard Ave,Marysville,95901,58,Yuba,Not Applicable,,Open,2007-09-01,Clinic,Community Clinic,39.11868000,-121.56552000
306584010,MARYSVILLE IMMEDIATE CARE,550000004,Parent Facility,724 5th St,Marysville,95901,58,Yuba,Not Applicable,,Open,2009-07-10,Clinic,Community Clinic,39.13986130,-121.59460200
306584011,BABY BUDDIES BIRTH CENTER,550001609,Parent Facility,1908 N Beale Rd,Marysville,95901,58,Yuba,Not Applicable,,Open,2012-04-20,Clinic,Alternative Birthing Center,39.12784000,-121.54581000
306584012,HARMONY HEALTH MEDICAL CLINIC AND FAMILY RESOURCES CENTER,550002538,Parent Facility,1908 N Beale Rd,Marysville,95901,58,Yuba,Not Applicable,,Open,2013-10-10,Clinic,Community Clinic,39.12784000,-121.54581000
406010659,"HOLISTIC PALLIATIVE CARE, INC.",550004188,Parent Facility,5707 Redwood Rd,Oakland,94619,01,Alameda,Not Applicable,,Open,2018-01-01,Home Health Agency/Hospice,Hospice,37.80001000,-122.17107000
406010683,DANNY'S HOME HEALTH CARE INC.,550004184,Parent Facility,8105 Edgewater Dr,Oakland,94621,01,Alameda,Not Applicable,,Open,2018-03-09,Home Health Agency/Hospice,Home Health Agency,37.73938000,-122.20113000
406010790,KAISER FOUNDATION HOSPITAL HOME HEALTH -OAKLAND (PARENT),020000349,Parent Facility,4501 BROADWAY,OAKLAND,94611,01,Alameda,Not Applicable,,Open,1967-05-01,Home Health Agency/Hospice,Home Health Agency,37.83352000,-122.25387100
406010880,"CAREPLUS HOME HEALTH CARE SERVICES, INC.",550004211,Parent Facility,6269 Southfront Rd,Livermore,94551,01,Alameda,Not Applicable,,Open,2018-02-23,Home Health Agency/Hospice,Home Health Agency,37.70983000,-121.72046000
406010912,INSPIRE HOME HEALTHCARE AGENCY INC.,550004310,Parent Facility,1850 San Leandro Blvd,San Leandro,94577,01,Alameda,Not Applicable,,Open,2018-07-20,Home Health Agency/Hospice,Home Health Agency,37.71828000,-122.15727000
406010931,APOLLO HOME HEALTHCARE,550004323,Parent Facility,533 Peters Ave,Pleasanton,94566,01,Alameda,Not Applicable,,Open,2018-07-23,Home Health Agency/Hospice,Home Health Agency,37.66113000,-121.87704000
406010939,BAY NATION HOME HEALTH SERVICES INC.,550004132,Parent Facility,39675 Cedar Blvd,Newark,94560,01,Alameda,Not Applicable,,Open,2018-05-30,Home Health Agency/Hospice,Home Health Agency,37.52043000,-121.99612000
406011338,AIC HOME HEALTH SERVICES,550004316,Parent Facility,4049 1st St,Livermore,94551,01,Alameda,Not Applicable,,Open,2018-06-20,Home Health Agency/Hospice,Home Health Agency,37.69342000,-121.74836000
406011383,HOME HEALTH BY CARELINK,550004432,Parent Facility,1260 B St,Hayward,94541,01,Alameda,Not Applicable,,Open,2018-11-05,Home Health Agency/Hospice,Home Health Agency,37.67599000,-122.07833000
406011486,"WE CARE HOSPICE, INC.",550004445,Parent Facility,2333 Mowry Ave,Fremont,94538,01,Alameda,Not Applicable,,Open,2018-10-30,Home Health Agency/Hospice,Hospice,37.55610000,-121.98228000
406011516,CONTINUUM CARE HOSPICE LLC,550003034,Parent Facility,5994 W Las Positas Blvd,Pleasanton,94588,01,Alameda,Not Applicable,,Open,2019-02-01,Home Health Agency/Hospice,Hospice,37.68171000,-121.90289000
406011532,SEASONS HOSPICE & PALLIATIVE CARE OF CA - OAK,550004462,Parent Facility,7677 Oakport St,Oakland,94621,01,Alameda,Not Applicable,,Open,2020-12-13,Home Health Agency/Hospice,Hospice,37.74675000,-122.20355000
406011569,ADVANTA CARE HOME HEALTH SERVICES,550004594,Parent Facility,27206 Calaroga Ave,Hayward,94545,01,Alameda,Not Applicable,,Open,2019-03-11,Home Health Agency/Hospice,Home Health Agency,37.63285000,-122.08969000
406011667,"ONE HEALTH HOSPICE, INC.",550004657,Parent Facility,2133 Las Positas Ct,Livermore,94551,01,Alameda,Not Applicable,,Open,2019-05-01,Home Health Agency/Hospice,Hospice,37.69730000,-121.77577000
406011723,ONE HEALTH HOME CARE,550004731,Parent Facility,2133 Las Positas Ct,Livermore,94551,01,Alameda,Not Applicable,,Open,2019-05-28,Home Health Agency/Hospice,Home Health Agency,37.69730000,-121.77577000
406011746,GIMAG HOSPICE & PALLIATIVE CARE,550004765,Parent Facility,4047 1st St,Livermore,94551,01,Alameda,Not Applicable,,Open,2019-06-25,Home Health Agency/Hospice,Hospice,37.69346000,-121.74830000
406011931,"MEDVISTA HEALTHCARE, INC.",550004948,Parent Facility,22527 Main St,Hayward,94541,01,Alameda,Not Applicable,,Open,2019-09-12,Home Health Agency/Hospice,Hospice,37.67357000,-122.08346000
406011933,ALLIANCE HOSPICE CARE,550004946,Parent Facility,5976 W Las Positas Blvd,Pleasanton,94588,01,Alameda,Not Applicable,,Open,2019-09-12,Home Health Agency/Hospice,Hospice,37.68192000,-121.90214000
406011942,HEALTHNOW HOSPICE INC.,550004981,Parent Facility,23591 Foley St,Hayward,94545,01,Alameda,Not Applicable,,Open,2019-10-02,Home Health Agency/Hospice,Hospice,37.64065000,-122.13142000
406011967,BAYHEALTH DUBLIN LLC,550005035,Parent Facility,7027 Dublin Blvd,Dublin,94568,01,Alameda,Not Applicable,,Open,2019-10-26,Home Health Agency/Hospice,Home Health Agency,37.70583000,-121.91952000
406012037,"RO HEALTH, INC.",550003581,Parent Facility,26010 Eden Landing Rd,Hayward,94545,01,Alameda,Not Applicable,,Open,2019-07-26,Home Health Agency/Hospice,Home Health Agency,37.62816000,-122.11991000
406012054,SKY HEALTHCARE HOME HEALTH SERVICES,550005104,Parent Facility,4695 Chabot Dr,Pleasanton,94588,01,Alameda,Not Applicable,,Open,2019-11-18,Home Health Agency/Hospice,Home Health Agency,37.69586000,-121.90118000
406012087,"FARALLON HOME HEALTH CARE, LLC",550001672,Parent Facility,1090 La Playa Dr,Hayward,94545,01,Alameda,Not Applicable,,Open,2019-08-22,Home Health Agency/Hospice,Home Health Agency,37.64784000,-122.10557000
406012103,ENERGY WORKERS HEALTHCARE,550005181,Parent Facility,7567 Amador Valley Blvd,Dublin,94568,01,Alameda,Not Applicable,,Open,2019-12-12,Home Health Agency/Hospice,Home Health Agency,37.70913000,-121.93061000
406012188,NEOGEN CARE HOSPICE,550005196,Parent Facility,24301 Southland Dr,Hayward,94545,01,Alameda,Not Applicable,,Open,2019-11-26,Home Health Agency/Hospice,Hospice,37.65354000,-122.10463000
406012189,"BEST HOSPICE PROVIDERS, INC.",550005206,Parent Facility,26230 Industrial Blvd,Hayward,94545,01,Alameda,Not Applicable,,Open,2019-11-25,Home Health Agency/Hospice,Hospice,37.63443000,-122.11196000
406012270,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE - ALAMEDA - PARENT,550001671,Parent Facility,1025 Atlantic Ave,Alameda,94501,01,Alameda,Not Applicable,,Open,2017-11-11,Home Health Agency/Hospice,Hospice,37.78070000,-122.26545000
406012359,"ALPHA ONE HOME HEALTH, INC.",550005267,Parent Facility,43240 Christy St,Fremont,94538,01,Alameda,Not Applicable,,Open,2020-01-16,Home Health Agency/Hospice,Home Health Agency,37.50622000,-121.97241000
406012470,AJ HOME HEALTH LLC,550005365,Parent Facility,3524 Breakwater Ave,Hayward,94545,01,Alameda,Not Applicable,,Open,2020-03-13,Home Health Agency/Hospice,Home Health Agency,37.62877000,-122.12107000
406012535,SERENITY HEALTHCARE LLC,550005347,Parent Facility,2610 Central Ave,Union City,94587,01,Alameda,Not Applicable,,Open,2020-02-18,Home Health Agency/Hospice,Hospice,37.59121000,-122.03909000
406012601,"ARDENT HOSPICE SERVICES, INC.",550005386,Parent Facility,24301 Southland Dr,Hayward,94545,01,Alameda,Not Applicable,,Open,2020-03-16,Home Health Agency/Hospice,Hospice,37.65330000,-122.10523000
406012642,CARING HEART HOSPICE INC,550004849,Parent Facility,22710 Foothill Blvd,Hayward,94541,01,Alameda,Not Applicable,,Open,2019-08-02,Home Health Agency/Hospice,Hospice,37.67207000,-122.07963000
406012672,COMPASSIONATE HOME HEALTH,550005611,Parent Facility,5820 Stoneridge Mall Rd,Pleasanton,94588,01,Alameda,Not Applicable,,Open,2020-06-22,Home Health Agency/Hospice,Home Health Agency,37.69402000,-121.93243000
406012676,"ARDENT HOME HEALTH CARE, INC.",550005630,Parent Facility,1933 Davis St,San Leandro,94577,01,Alameda,Not Applicable,,Open,2020-07-14,Home Health Agency/Hospice,Home Health Agency,37.71754000,-122.17761000
406012687,"PRESERVE HEALTHCARE SERVICES, LLC",550005629,Parent Facility,2947B Whipple Rd,Union City,94587,01,Alameda,Not Applicable,,Open,2020-08-07,Home Health Agency/Hospice,Home Health Agency,37.60586000,-122.07441000
406012737,MELODIA HOSPICE,550005514,Parent Facility,42808 Christy St,Fremont,94538,01,Alameda,Not Applicable,,Open,2020-05-28,Home Health Agency/Hospice,Hospice,37.50879000,-121.97553000
406012768,ATTAIE HOME HEALTH CARE,550005580,Parent Facility,4133 Mohr Ave,Pleasanton,94566,01,Alameda,Not Applicable,,Open,2020-07-14,Home Health Agency/Hospice,Home Health Agency,37.68240000,-121.87371000
406012770,HOME HEALTH 101 INC.,550005587,Parent Facility,3357 Cahuenga Blvd W,Los Angeles,90068,19,Los Angeles,Not Applicable,,Open,2020-06-12,Home Health Agency/Hospice,Home Health Agency,34.13116000,-118.35163000
406012771,AMERICAN GUARDIAN HOSPICE,550005512,Parent Facility,237 Estudillo Ave,San Leandro,94577,01,Alameda,Not Applicable,,Open,2020-06-04,Home Health Agency/Hospice,Hospice,37.72526000,-122.15422000
406012886,"AMORE HOSPICE, INC.",550005724,Parent Facility,2648 International Blvd,Oakland,94601,01,Alameda,Not Applicable,,Open,2020-08-20,Home Health Agency/Hospice,Hospice,37.78107000,-122.23164000
406013367,KAISER FOUNDATION HOSPITAL HOME HEALTH  - HAYWARD,020000351,Parent Facility,30116 Eigenbrodt Way,Union City,94587,01,Alameda,Not Applicable,,Open,1978-10-12,Home Health Agency/Hospice,Home Health Agency,37.60952000,-122.07147000
406013682,"ACCENTCARE HOME HEALTH OF CAL, INC.- PARENT",020000285,Parent Facility,3170 Crow Canyon Pl,San Ramon,94583,07,Contra Costa,Not Applicable,,Open,1983-03-03,Home Health Agency/Hospice,Home Health Agency,37.77547000,-121.97199000
406014024,"SUTTER VISITING NURSE ASSOC, AND HOSPICE -BRANCH",020000158,Branch,1651 ALVARADO ST,SAN LEANDRO,94577,01,Alameda,Not Applicable,,Open,1988-05-07,Home Health Agency/Hospice,Home Health Agency,37.71883240,-122.16130020
406014028,CORAM CVS / SPECIALTY INFUSION SERVICES,020000338,Parent Facility,3160 CORPORATE PL,HAYWARD,94545,01,Alameda,Not Applicable,,Open,1989-09-13,Home Health Agency/Hospice,Home Health Agency,37.62491400,-122.11082900
406014063,"COMMUNITY CARE SERVICES, INC",020000416,Parent Facility,3317 ELM ST,OAKLAND,94609,01,Alameda,Not Applicable,,Open,1992-08-14,Home Health Agency/Hospice,Home Health Agency,37.82177990,-122.26565800
406014070,PROFESSIONAL HOME CARE ASSOCIATES - FREMONT - PARENT,020000427,Parent Facility,2296 COUNTRY DR,FREMONT,94536,01,Alameda,Not Applicable,,Open,1993-04-21,Home Health Agency/Hospice,Home Health Agency,37.55826650,-121.98367210
406014094,NURSING RESOURCES,020000656,Parent Facility,31080 Union City Blvd,Union City,94587,01,Alameda,Not Applicable,,Open,2017-08-22,Home Health Agency/Hospice,Home Health Agency,37.59584000,-122.08076000
406014096,CENTER FOR ELDERS INDEPENDENCE/HHA - PARENT,020000478,Parent Facility,1955 San Pablo Ave,Oakland,94612,01,Alameda,Not Applicable,,Open,1994-12-02,Home Health Agency/Hospice,Home Health Agency,37.80977000,-122.27312000
406014110,HOPE HOSPICE,070000569,Parent Facility,6377 Clark Ave,Dublin,94568,01,Alameda,Not Applicable,,Open,2010-11-01,Home Health Agency/Hospice,Hospice,37.70300840,-121.92021260
406014119,KAISER FOUNDATION HOSPITAL HOSPICE - HAYWARD,070000574,Parent Facility,30116 EIGENBRODT WAY,UNION CITY,94587,01,Alameda,Not Applicable,,Open,1996-01-11,Home Health Agency/Hospice,Hospice,37.60941000,-122.07141000
406014120,KAISER FOUNDATION HOSPITAL HOSPICE-OAKLAND,070000573,Parent Facility,4501 Broadway,Oakland,94611,01,Alameda,Not Applicable,,Open,2019-01-10,Home Health Agency/Hospice,Hospice,37.83330000,-122.25313000
406014154,"CRESCENT HEALTHCARE, INC.",020000580,Parent Facility,25901 Industrial Blvd,Hayward,94545,01,Alameda,Not Applicable,,Open,2019-05-27,Home Health Agency/Hospice,Home Health Agency,37.63383000,-122.11131000
406014162,"SUNSHINE HOME HEALTH CARE, INC.",020000601,Parent Facility,1260 B St,Hayward,94541,01,Alameda,Not Applicable,,Open,2019-06-19,Home Health Agency/Hospice,Home Health Agency,37.67593000,-122.07841000
406014189,CEI BERKELEY  - BRANCH,020000478,Branch,1497 Alcatraz Ave,Berkeley,94702,01,Alameda,Not Applicable,,Open,2003-12-02,Home Health Agency/Hospice,Home Health Agency,37.84790000,-122.27817000
406014190,CEI EASTMONT TOWN CENTER- BRANCH,020000478,Branch,7200 Bancroft Ave,Oakland,94605,01,Alameda,Not Applicable,,Open,2003-12-02,Home Health Agency/Hospice,Home Health Agency,37.76647000,-122.17767000
406014202,"ASIAN NETWORK HOSPICE, INC.",070000628,Parent Facility,212 9TH ST,OAKLAND,94607,01,Alameda,Not Applicable,,Open,2005-03-28,Home Health Agency/Hospice,Hospice,37.79887000,-122.26769000
406014203,PROFESSIONAL HOME CARE ASSOCIATES - LIVERMORE - BRANCH,020000427,Branch,1111 E STANLEY BLVD,LIVERMORE,94550,01,Alameda,Not Applicable,,Open,2005-04-21,Home Health Agency/Hospice,Home Health Agency,37.67731470,-121.78187680
406014204,"ASIAN NETWORK PACIFIC HOME CARE, INC.",020000529,Parent Facility,212 9th St,Oakland,94607,01,Alameda,Not Applicable,,Open,2004-12-21,Home Health Agency/Hospice,Home Health Agency,37.79877000,-122.26787000
406014208,AMEDISYS HOME HEALTH CARE - HAYWARD - PARENT,020000376,Parent Facility,24301 Southland Dr,Hayward,94545,01,Alameda,Not Applicable,,Open,2005-08-14,Home Health Agency/Hospice,Home Health Agency,37.65344000,-122.10459000
406014212,"WARM SPRINGS HOME HEALTH, INC.",550000226,Parent Facility,54 WHITNEY PL,FREMONT,94539,01,Alameda,Not Applicable,,Open,2006-06-08,Home Health Agency/Hospice,Home Health Agency,37.46993100,-121.91859500
406014217,"MAXIM HEALTHCARE SERVICES, INC.",020000462,Parent Facility,6475 Christie Ave,Emeryville,94608,01,Alameda,Not Applicable,,Open,2015-09-17,Home Health Agency/Hospice,Home Health Agency,37.84575000,-122.29644000
406014222,HOPE HOME HEALTH,550000583,Parent Facility,6377 Clark Ave,Dublin,94568,01,Alameda,Not Applicable,,Open,2018-07-11,Home Health Agency/Hospice,Home Health Agency,37.70401000,-121.92076000
406014223,VISION HOME HEALTH CARE,550000404,Parent Facility,39899 Balentine Dr,Newark,94560,01,Alameda,Not Applicable,,Open,2017-10-03,Home Health Agency/Hospice,Home Health Agency,37.52203000,-121.99339000
406014228,ASIAN AMERICAN HOME HEALTH,020000654,Parent Facility,1301 Marina Village Pkwy,Alameda,94501,01,Alameda,Not Applicable,,Open,2019-01-11,Home Health Agency/Hospice,Home Health Agency,37.78656000,-122.27445000
406014235,PATHWAYS HOME HEALTH AND HOSPICE,070000565,Parent Facility,333 Hegenberger Rd,Oakland,94621,01,Alameda,Not Applicable,,Open,2008-04-04,Home Health Agency/Hospice,Hospice,37.73567000,-122.19740000
406014236,KINDRED HOSPICE,550000790,Parent Facility,4120 Dublin Blvd,Dublin,94568,01,Alameda,Not Applicable,,Open,2017-09-20,Home Health Agency/Hospice,Hospice,37.70553000,-121.87395000
406014242,CENTERS FOR ELDERS INDEPENDENCE-BRANCH,020000478,Branch,7200 Bancroft Ave,Oakland,94605,01,Alameda,Not Applicable,,Open,2008-12-02,Home Health Agency/Hospice,Home Health Agency,37.76647000,-122.17767000
406014244,GOLDEN ANGELS HOME HEALTH CARE - PARENT,550000834,Parent Facility,43136 Christy St,Fremont,94538,01,Alameda,Not Applicable,,Open,2008-12-10,Home Health Agency/Hospice,Home Health Agency,37.50655000,-121.97309000
406014247,LIFEGUARD HOME HEALTH,550000895,Parent Facility,5976 W Las Positas Blvd,Pleasanton,94588,01,Alameda,Not Applicable,,Open,2010-07-20,Home Health Agency/Hospice,Home Health Agency,37.68152360,-121.90187540
406014256,"ANGELS HOSPICE, LLC",550001016,Parent Facility,19830 Lake Chabot Rd,Castro Valley,94546,01,Alameda,Not Applicable,,Open,2017-06-01,Home Health Agency/Hospice,Hospice,37.70009000,-122.08776000
406014259,BRIDGE HOSPICE BAY AREA,550001133,Parent Facility,46723 Fremont Blvd,Fremont,94538,01,Alameda,Not Applicable,,Open,2019-05-30,Home Health Agency/Hospice,Hospice,37.48054000,-121.94518000
406014260,"AMERICAN HOME HEALTH CARE, LLC",550001127,Parent Facility,6850 Regional St,Dublin,94568,01,Alameda,Not Applicable,,Open,2017-02-27,Home Health Agency/Hospice,Home Health Agency,37.70205000,-121.93327000
406014268,BRIGHTSTAR CARE,550001177,Parent Facility,7080 Donlon Way,Dublin,94568,01,Alameda,Not Applicable,,Open,2009-11-10,Home Health Agency/Hospice,Home Health Agency,37.70261000,-121.93922000
406014271,MERIDIAN HOME HEALTH,550001239,Parent Facility,3900 Newpark Mall,Newark,94560,01,Alameda,Not Applicable,,Open,2012-08-01,Home Health Agency/Hospice,Home Health Agency,37.52520000,-122.00406000
406014273,ALERT HOME HEALTH CARE,550001305,Parent Facility,11501 Dublin Blvd,Dublin,94568,01,Alameda,Not Applicable,,Open,2010-06-04,Home Health Agency/Hospice,Home Health Agency,37.69953000,-121.94405000
406014278,"NOBLE HOSPICE & HOME HEALTH CARE, INC.",550001473,Parent Facility,41305 Albrae St,Fremont,94538,01,Alameda,Not Applicable,,Open,2015-06-26,Home Health Agency/Hospice,Home Health Agency,37.51678000,-121.97972000
406014281,"PREMIER HEALTHCARE SERVICES, LLC",550001472,Parent Facility,1000 Atlantic Ave,Alameda,94501,01,Alameda,Not Applicable,,Open,2017-06-19,Home Health Agency/Hospice,Home Health Agency,37.78075000,-122.26779000
406014283,CROSSROADS HOME HEALTH CARE AND HOSPICE - BRANCH,070000588,Branch,7700 Edgewater Dr,Oakland,94621,01,Alameda,Not Applicable,,Open,2012-03-06,Home Health Agency/Hospice,Hospice,37.74331600,-122.20421850
406014287,"GOLDEN PACIFIC HOME HEALTH, INC",550001821,Parent Facility,1151 Harbor Bay Pky,Alameda,94502,01,Alameda,Not Applicable,,Open,2012-01-27,Home Health Agency/Hospice,Home Health Agency,37.72632000,-122.23230000
406014288,ST. JUDE HOME HEALTH AGENCY,550001928,Parent Facility,4725 1st St,Pleasanton,94566,01,Alameda,Not Applicable,,Open,2016-03-29,Home Health Agency/Hospice,Home Health Agency,37.65678000,-121.87695000
406014289,"WE CARE HOME CARE & HOSPICE, INC",550001786,Parent Facility,46723 Fremont Blvd,Fremont,94538,01,Alameda,Not Applicable,,Open,2011-11-22,Home Health Agency/Hospice,Home Health Agency,37.48056320,-121.94558880
406014293,LIFE SPRINGS HOSPICE CARE,550001877,Parent Facility,60 Whitney Pl,Fremont,94539,01,Alameda,Not Applicable,,Open,2012-03-22,Home Health Agency/Hospice,Hospice,37.47005700,-121.91853090
406014295,"GOLDEN STATE HOME HEALTH, LLC",550001972,Parent Facility,22527 Main St,Hayward,94541,01,Alameda,Not Applicable,,Open,2018-06-21,Home Health Agency/Hospice,Home Health Agency,37.67346000,-122.08359000
406014301,AMITY HOME HEALTH CARE INC,550001693,Parent Facility,27171 Calaroga Ave,Hayward,94545,01,Alameda,Not Applicable,,Open,2012-12-01,Home Health Agency/Hospice,Home Health Agency,37.63311000,-122.08980000
406014302,"BEST HOME HEALTH PROVIDERS, INC.",550002125,Parent Facility,26236 Industrial Blvd,Hayward,94545,01,Alameda,Not Applicable,,Open,2012-10-23,Home Health Agency/Hospice,Home Health Agency,37.63434000,-122.11176000
406014303,HEELAS HEALTH CARE SERVICES INC,550002123,Parent Facility,2777 Alvarado St,San Leandro,94577,01,Alameda,Not Applicable,,Open,2012-10-24,Home Health Agency/Hospice,Home Health Agency,37.70852120,-122.15418920
406014304,CARE IN TOUCH HOME HEALTH AGENCY,550002120,Parent Facility,41829 Albrae St,Fremont,94538,01,Alameda,Not Applicable,,Open,2012-10-16,Home Health Agency/Hospice,Home Health Agency,37.51338000,-121.97549000
406014305,"ONLYSERVE, INC",550002119,Parent Facility,3423 Investment Blvd,Hayward,94545,01,Alameda,Not Applicable,,Open,2012-10-22,Home Health Agency/Hospice,Home Health Agency,37.62593650,-122.11845010
406014310,CROSSROADS HOME HEALTH & HOSPICE - BRANCH,220000345,Branch,7700 Edgewater Dr,Oakland,94621,01,Alameda,Not Applicable,,Open,2012-11-10,Home Health Agency/Hospice,Home Health Agency,37.74334000,-122.20420000
406014314,"CAREONE HOME HEALTH - BAY AREA, INC.",550002197,Parent Facility,5994 W Las Positas Blvd,Pleasanton,94588,01,Alameda,Not Applicable,,Open,2020-09-09,Home Health Agency/Hospice,Home Health Agency,37.68118000,-121.90269000
406014315,ASTRA HEALTH CARE HOME HEALTH AGENCY,550002225,Parent Facility,55 Santa Clara Ave,Oakland,94610,01,Alameda,Not Applicable,,Open,2016-03-25,Home Health Agency/Hospice,Home Health Agency,37.82060000,-122.25507000
406014320,HEALTHFLEX HOME HEALTH SERVICES,550002283,Parent Facility,303 Hegenberger Rd,Oakland,94621,01,Alameda,Not Applicable,,Open,2013-05-29,Home Health Agency/Hospice,Home Health Agency,37.73469300,-122.19843200
406014321,"CARELINK HOSPICE SERVICES, INC",550002259,Parent Facility,1260 B St,Hayward,94541,01,Alameda,Not Applicable,,Open,2014-07-01,Home Health Agency/Hospice,Hospice,37.67599000,-122.07833000
406014322,GUARDIAN HOME HEALTH CARE & HOSPICE INC.,550002217,Parent Facility,39055 Hastings St,Fremont,94538,01,Alameda,Not Applicable,,Open,2013-09-07,Home Health Agency/Hospice,Home Health Agency,37.55247000,-121.98334000
406014323,"PRIMELIVING HOME HEALTH, INC.",550002401,Parent Facility,48521 Warm Springs Blvd,Fremont,94539,01,Alameda,Not Applicable,,Open,2013-09-12,Home Health Agency/Hospice,Home Health Agency,37.46840800,-121.91727470
406014324,"HOLISTIC CARE AT HOME, INC.",550002402,Parent Facility,5707 Redwood Rd,Oakland,94619,01,Alameda,Not Applicable,,Open,2013-09-11,Home Health Agency/Hospice,Home Health Agency,37.80000800,-122.17106800
406014332,PRIME MED HOME HEALTH AGENCY INC.,550002552,Parent Facility,32260 Alvarado Blvd,Union City,94587,01,Alameda,Not Applicable,,Open,2014-01-24,Home Health Agency/Hospice,Home Health Agency,37.58830000,-122.06689000
406014334,"SENIOR PRO SERVICES,  LLC",550002575,Parent Facility,14798 Wicks Blvd,San Leandro,94577,01,Alameda,Not Applicable,,Open,2015-10-06,Home Health Agency/Hospice,Home Health Agency,37.69412010,-122.16314030
406014341,"EMMANUEL HEALTHCARE, INC.",550003004,Parent Facility,4510 Peralta Blvd,Fremont,94536,01,Alameda,Not Applicable,,Open,2015-03-05,Home Health Agency/Hospice,Home Health Agency,37.55147000,-122.01112000
406014343,"GUARDIAN HOME HEALTH CARE & HOSPICE, INC.",550002215,Parent Facility,6601 Owens Dr,Pleasanton,94588,01,Alameda,Not Applicable,,Open,2020-06-24,Home Health Agency/Hospice,Hospice,37.69778000,-121.90816000
406014346,"BAYPOINT HOME HEALTH, INC.",550003130,Parent Facility,2515 Santa Clara Ave,Alameda,94501,01,Alameda,Not Applicable,,Open,2018-01-31,Home Health Agency/Hospice,Home Health Agency,37.76409000,-122.23946000
406014347,"ADVANCED HEALTHCARE SERVICES, LLC",550003064,Parent Facility,39899 Balentine Dr,Newark,94560,01,Alameda,Not Applicable,,Open,2015-11-01,Home Health Agency/Hospice,Home Health Agency,37.52203000,-121.99339000
406014351,SUNCREST HOSPICE,550002410,Parent Facility,42808 Christy St,Fremont,94538,01,Alameda,Not Applicable,,Open,2015-10-08,Home Health Agency/Hospice,Hospice,37.50818000,-121.97555000
406014354,SOLEO HEALTH INC.,550003332,Parent Facility,1324 W Winton Ave,Hayward,94545,01,Alameda,Not Applicable,,Open,2015-12-29,Home Health Agency/Hospice,Home Health Agency,37.65308000,-122.11774000
406014355,MERCY AND GRACE HOME HEALTH CARE,550003333,Parent Facility,1516 Oak St,Alameda,94501,01,Alameda,Not Applicable,,Open,2016-01-01,Home Health Agency/Hospice,Home Health Agency,37.76655000,-122.24288000
